Time	Author	Message	Skype Name
9/24/2014 13:40	Skyper 1	…	skyper1
9/24/2014 14:02	Skyper 2 	…	skyper2
9/24/2014 14:07	Skyper 1	…	skyper1
9/24/2014 14:25	Skyper 2 	…	skyper2
9/24/2014 14:25	Skyper 1	…	skyper1
9/24/2014 14:26	Skyper 1	…	skyper1
9/24/2014 14:26	Skyper 1	…	skyper1
9/24/2014 14:29	Skyper 1	…	skyper1
9/24/2014 15:58	Skyper 1	…	skyper1
9/24/2014 15:58	Skyper 2 	…	skyper2
9/24/2014 15:58	Skyper 2 	…	skyper2
9/24/2014 15:59	Skyper 1	…	skyper1
9/24/2014 15:59	Skyper 1	…	skyper1
9/24/2014 16:00	Skyper 1	…	skyper1
9/24/2014 16:00	Skyper 1	…	skyper1
9/24/2014 16:09	Skyper 2 	…	skyper2
9/24/2014 16:09	Skyper 2 	…	skyper2
9/24/2014 16:20	Skyper 1	…	skyper1
9/24/2014 16:25	Skyper 1	…	skyper1
9/24/2014 16:32	Skyper 1	…	skyper1
9/24/2014 16:32	Skyper 1	…	skyper1
9/24/2014 16:33	Skyper 2	…	skyper2
9/24/2014 16:33	Skyper 1	…	skyper1
9/24/2014 16:34	Skyper 1	…	skyper1
9/24/2014 16:36	Skyper 1	…	skyper1
9/24/2014 16:36	Skyper 2	…	skyper2
9/24/2014 16:36	Skyper 2	…	skyper2
9/24/2014 16:37	Skyper 1	…	skyper1
9/24/2014 16:40	Skyper 1	…	skyper1
9/24/2014 16:52	Skyper 2	…	skyper2
9/24/2014 18:49	Skyper 2	…	skyper2
9/24/2014 18:49	Skyper 1	…	skyper1
9/24/2014 18:53	Skyper 1	…	skyper1
9/24/2014 19:16	Skyper 2	…	skyper2
9/24/2014 19:17	Skyper 2	…	skyper2
9/24/2014 19:45	Skyper 2	…	skyper2
9/24/2014 19:48	Skyper 1	…	skyper1
9/24/2014 19:48	Skyper 1	…	skyper1
9/24/2014 19:49	Skyper 1	…	skyper1
9/24/2014 19:53	Skyper 2	…	skyper2
9/24/2014 19:53	Skyper 1	…	skyper1
9/24/2014 19:55	Skyper 1	…	skyper1
9/24/2014 19:56	Skyper 1	…	skyper1
9/24/2014 19:56	Skyper 1	…	skyper1
9/24/2014 19:56	Skyper 2	…	skyper2
9/24/2014 19:57	Skyper 1	…	skyper1
9/24/2014 19:57	Skyper 1	…	skyper1
9/24/2014 19:57	Skyper 2	…	skyper2
9/24/2014 19:57	Skyper 2	…	skyper2
9/24/2014 19:57	Skyper 1	…	skyper1
9/24/2014 19:58	Skyper 2	…	skyper2
9/24/2014 19:58	Skyper 2	…	skyper2
9/24/2014 19:58	Skyper 2	…	skyper2
9/24/2014 20:01	Skyper 1	…	skyper1
9/24/2014 20:03	Skyper 1	…	skyper1
9/24/2014 20:04	Skyper 1	…	skyper1
9/24/2014 20:06	Skyper 2	…	skyper2
9/24/2014 20:12	Skyper 1	…	skyper1
9/24/2014 20:13	Skyper 1	…	skyper1
9/24/2014 20:13	Skyper 1	…	skyper1
9/24/2014 20:13	Skyper 2	…	skyper2
9/24/2014 20:15	Skyper 1	…	skyper1
9/24/2014 20:19	Skyper 2	…	skyper2
9/24/2014 20:21	Skyper 1	…	skyper1
9/24/2014 20:31	Skyper 1	…	skyper1
9/24/2014 20:31	Skyper 1	…	skyper1
9/24/2014 20:31	Skyper 1	…	skyper1
9/24/2014 20:32	Skyper 1	…	skyper1
9/24/2014 20:32	Skyper 1	…	skyper1
9/24/2014 20:32	Skyper 1	…	skyper1
9/24/2014 20:32	Skyper 1	…	skyper1
9/24/2014 20:32	Skyper 2	…	skyper2
9/24/2014 20:32	Skyper 1	…	skyper1
9/24/2014 20:33	Skyper 1	…	skyper1
9/24/2014 20:34	Skyper 2	…	skyper2
9/24/2014 20:34	Skyper 1	…	skyper1
9/24/2014 20:40	Skyper 2	…	skyper2
9/24/2014 20:46	Skyper 1	…	skyper1
9/24/2014 20:46	Skyper 2	…	skyper2
9/24/2014 20:53	Skyper 1	…	skyper1
9/24/2014 21:52	Skyper 1	…	skyper1
9/24/2014 21:52	Skyper 2	…	skyper2
9/24/2014 21:52	Skyper 2	…	skyper2
9/24/2014 21:52	Skyper 1	…	skyper1
9/24/2014 21:53	Skyper 1	…	skyper1
9/24/2014 22:26	Skyper 1	…	skyper1
9/24/2014 22:26	Skyper 1	…	skyper1
9/24/2014 22:39	Skyper 2	…	skyper2
9/24/2014 22:39	Skyper 2	…	skyper2
9/24/2014 22:57	Skyper 1	…	skyper1
9/24/2014 22:57	Skyper 1	…	skyper1
9/24/2014 23:01	Skyper 1	…	skyper1
9/24/2014 23:01	Skyper 1	…	skyper1
9/24/2014 23:01	Skyper 1	…	skyper1
9/24/2014 23:10	Skyper 2	…	skyper2
9/24/2014 23:17	Skyper 1	…	skyper1
9/24/2014 23:17	Skyper 1	…	skyper1
9/24/2014 23:38	Skyper 2	…	skyper2
9/25/2014 19:27	Skyper 1	…	skyper1
9/25/2014 19:27	Skyper 1	…	skyper1
9/25/2014 19:27	Skyper 1	…	skyper1
9/25/2014 19:28	Skyper 1	…	skyper1
9/25/2014 19:54	Skyper 2	…	skyper2
9/25/2014 19:54	Skyper 2	…	skyper2
9/25/2014 19:54	Skyper 2	…	skyper2
9/25/2014 19:54	Skyper 2	…	skyper2
9/25/2014 19:54	Skyper 1	…	skyper1
9/25/2014 19:54	Skyper 2	…	skyper2
9/25/2014 19:55	Skyper 2	…	skyper2
9/25/2014 19:55	Skyper 2	…	skyper2
9/25/2014 19:55	Skyper 2	…	skyper2
9/25/2014 19:55	Skyper 2	…	skyper2
9/25/2014 19:55	Skyper 1	…	skyper1
9/25/2014 21:35	Skyper 1	…	skyper1
9/25/2014 21:35	Skyper 1	…	skyper1
9/26/2014 4:11	Skyper 2	…	skyper2
9/26/2014 4:11	Skyper 2	…	skyper2
9/26/2014 9:34	Skyper 1	…	skyper1
9/26/2014 9:34	Skyper 1	…	skyper1
9/26/2014 10:20	Skyper 1	…	skyper1
9/26/2014 12:54	Skyper 1	…	skyper1
9/26/2014 13:32	Skyper 1	…	skyper1
9/26/2014 13:34	Skyper 2	…	skyper2
9/26/2014 13:34	Skyper 1	…	skyper1
9/26/2014 13:35	Skyper 2	…	skyper2
9/26/2014 13:36	Skyper 1	…	skyper1
9/26/2014 13:37	Skyper 2	…	skyper2
9/26/2014 13:46	Skyper 1	…	skyper1
9/26/2014 13:46	Skyper 1	…	skyper1
9/26/2014 13:47	Skyper 1	…	skyper1
9/26/2014 17:15	Skyper 2	…	skyper2
9/26/2014 17:20	Skyper 1	…	skyper1
9/26/2014 17:21	Skyper 2	…	skyper2
9/26/2014 18:20	Skyper 2	…	skyper2
9/26/2014 18:55	Skyper 1	…	skyper1
9/26/2014 22:33	Skyper 2	…	skyper2
9/26/2014 22:35	Skyper 1	…	skyper1
9/26/2014 22:36	Skyper 2	…	skyper2
9/26/2014 22:36	Skyper 1	…	skyper1
9/26/2014 22:37	Skyper 2	…	skyper2
9/26/2014 22:40	Skyper 1	…	skyper1
9/27/2014 0:57	Skyper 1	…	skyper1
9/27/2014 0:59	Skyper 2	…	skyper2
9/27/2014 0:59	Skyper 2	…	skyper2
9/27/2014 1:01	Skyper 1	…	skyper1
9/30/2014 16:01	Skyper 2	…	skyper2
9/30/2014 16:02	Skyper 1	…	skyper1
9/30/2014 16:02	Skyper 2	…	skyper2
9/30/2014 16:02	Skyper 2	…	skyper2
9/30/2014 16:03	Skyper 1	…	skyper1
9/30/2014 16:03	Skyper 1	…	skyper1
9/30/2014 16:03	Skyper 1	…	skyper1
9/30/2014 16:03	Skyper 1	…	skyper1
9/30/2014 16:04	Skyper 1	…	skyper1
9/30/2014 16:48	Skyper 1	…	skyper1
9/30/2014 16:51	Skyper 2	…	skyper2
9/30/2014 16:52	Skyper 1	…	skyper1
9/30/2014 16:52	Skyper 1	…	skyper1
9/30/2014 17:08	Skyper 1	…	skyper1
9/30/2014 17:09	Skyper 2	…	skyper2
9/30/2014 17:09	Skyper 2	…	skyper2
9/30/2014 17:10	Skyper 1	…	skyper1
9/30/2014 17:10	Skyper 1	…	skyper1
9/30/2014 18:40	Skyper 2	…	skyper2
9/30/2014 18:40	Skyper 2	…	skyper2
9/30/2014 18:43	Skyper 2	…	skyper2
9/30/2014 18:43	Skyper 2	…	skyper2
9/30/2014 18:46	Skyper 1	…	skyper1
9/30/2014 18:46	Skyper 1	…	skyper1
9/30/2014 18:46	Skyper 2	…	skyper2
9/30/2014 18:46	Skyper 1	…	skyper1
9/30/2014 18:46	Skyper 2	…	skyper2
9/30/2014 18:46	Skyper 2	…	skyper2
9/30/2014 18:47	Skyper 2	…	skyper2
9/30/2014 18:47	Skyper 1	…	skyper1
9/30/2014 18:47	Skyper 2	…	skyper2
9/30/2014 18:47	Skyper 1	…	skyper1
9/30/2014 18:47	Skyper 2	…	skyper2
9/30/2014 18:47	Skyper 1	…	skyper1
9/30/2014 18:50	Skyper 1	…	skyper1
9/30/2014 18:50	Skyper 2	…	skyper2
9/30/2014 18:50	Skyper 2	…	skyper2
9/30/2014 18:51	Skyper 2	…	skyper2
9/30/2014 18:51	Skyper 2	…	skyper2
9/30/2014 18:52	Skyper 1	…	skyper1
9/30/2014 18:52	Skyper 1	…	skyper1
9/30/2014 20:41	Skyper 1	…	skyper1
9/30/2014 20:50	Skyper 2	…	skyper2
9/30/2014 20:52	Skyper 1	…	skyper1
9/30/2014 20:56	Skyper 2	…	skyper2
9/30/2014 20:58	Skyper 1	…	skyper1
9/30/2014 22:49	Skyper 1	…	skyper1
9/30/2014 22:49	Skyper 2	…	skyper2
9/30/2014 22:49	Skyper 2	…	skyper2
9/30/2014 22:49	Skyper 1	…	skyper1
9/30/2014 22:49	Skyper 1	…	skyper1
9/30/2014 22:50	Skyper 2	…	skyper2
9/30/2014 22:50	Skyper 2	…	skyper2
9/30/2014 22:50	Skyper 1	…	skyper1
9/30/2014 22:51	Skyper 2	…	skyper2
9/30/2014 22:51	Skyper 2	…	skyper2
9/30/2014 22:51	Skyper 1	…	skyper1
9/30/2014 22:51	Skyper 2	…	skyper2
9/30/2014 22:52	Skyper 1	…	skyper1
9/30/2014 22:53	Skyper 2	…	skyper2
9/30/2014 22:54	Skyper 1	…	skyper1
9/30/2014 22:54	Skyper 2	…	skyper2
9/30/2014 22:54	Skyper 2	…	skyper2
9/30/2014 22:54	Skyper 2	…	skyper2
9/30/2014 22:54	Skyper 2	…	skyper2
9/30/2014 22:55	Skyper 1	…	skyper1
9/30/2014 23:00	Skyper 1	…	skyper1
9/30/2014 23:00	Skyper 1	…	skyper1
9/30/2014 23:01	Skyper 2	…	skyper2
9/30/2014 23:01	Skyper 1	…	skyper1
9/30/2014 23:01	Skyper 2	…	skyper2
9/30/2014 23:01	Skyper 1	…	skyper1
9/30/2014 23:02	Skyper 1	…	skyper1
9/30/2014 23:02	Skyper 1	…	skyper1
9/30/2014 23:02	Skyper 1	…	skyper1
9/30/2014 23:03	Skyper 1	…	skyper1
9/30/2014 23:03	Skyper 1	…	skyper1
9/30/2014 23:38	Skyper 1	…	skyper1
9/30/2014 23:38	Skyper 1	…	skyper1
9/30/2014 23:41	Skyper 1	…	skyper1
9/30/2014 23:41	Skyper 1	…	skyper1
10/1/2014 0:12	Skyper 2	…	skyper2
10/1/2014 0:12	Skyper 2	…	skyper2
10/1/2014 0:12	Skyper 2	…	skyper2
10/1/2014 0:12	Skyper 1	…	skyper1
10/1/2014 0:13	Skyper 2	…	skyper2
10/1/2014 0:15	Skyper 2	…	skyper2
10/1/2014 0:15	Skyper 2	…	skyper2
10/1/2014 0:16	Skyper 1	…	skyper1
10/1/2014 0:16	Skyper 2	…	skyper2
10/1/2014 0:18	Skyper 1	…	skyper1
10/1/2014 0:18	Skyper 1	…	skyper1
10/1/2014 0:18	Skyper 2	…	skyper2
10/1/2014 0:18	Skyper 1	…	skyper1
10/1/2014 0:19	Skyper 1	…	skyper1
10/1/2014 0:19	Skyper 2	…	skyper2
10/1/2014 0:19	Skyper 2	…	skyper2
10/1/2014 0:19	Skyper 1	…	skyper1
10/1/2014 0:20	Skyper 1	…	skyper1
10/1/2014 0:20	Skyper 2	…	skyper2
10/1/2014 0:20	Skyper 1	…	skyper1
10/1/2014 0:20	Skyper 1	…	skyper1
10/1/2014 0:22	Skyper 1	…	skyper1
10/1/2014 0:22	Skyper 1	…	skyper1
10/1/2014 0:22	Skyper 1	…	skyper1
10/1/2014 0:24	Skyper 1	…	skyper1
10/1/2014 0:29	Skyper 1	…	skyper1
10/1/2014 1:18	Skyper 2	…	skyper2
10/1/2014 1:21	Skyper 1	…	skyper1
10/1/2014 1:21	Skyper 1	…	skyper1
10/1/2014 1:22	Skyper 1	…	skyper1
10/1/2014 1:23	Skyper 1	…	skyper1
10/1/2014 1:23	Skyper 1	…	skyper1
10/1/2014 1:23	Skyper 1	…	skyper1
10/1/2014 1:23	Skyper 2	…	skyper2
10/1/2014 1:23	Skyper 1	…	skyper1
10/1/2014 1:23	Skyper 1	…	skyper1
10/1/2014 1:24	Skyper 1	…	skyper1
10/1/2014 1:24	Skyper 1	…	skyper1
10/1/2014 1:25	Skyper 1	…	skyper1
10/1/2014 1:26	Skyper 1	…	skyper1
10/1/2014 1:27	Skyper 1	…	skyper1
10/1/2014 1:48	Skyper 2	…	skyper2
10/1/2014 3:10	Skyper 2	…	skyper2
10/1/2014 5:29	Skyper 2	…	skyper2
10/1/2014 8:12	Skyper 1	…	skyper1
10/1/2014 8:12	Skyper 1	…	skyper1
10/1/2014 8:14	Skyper 1	…	skyper1
10/1/2014 14:40	Skyper 1	…	skyper1
10/1/2014 14:40	Skyper 1	…	skyper1
10/1/2014 16:52	Skyper 2	…	skyper2
10/1/2014 18:10	Skyper 1	…	skyper1
10/1/2014 18:33	Skyper 1	…	skyper1
10/1/2014 18:33	Skyper 1	…	skyper1
10/1/2014 18:33	Skyper 1	…	skyper1
10/1/2014 18:34	Skyper 1	…	skyper1
10/1/2014 23:04	Skyper 1	…	skyper1
10/1/2014 23:04	Skyper 1	…	skyper1
10/1/2014 23:04	Skyper 1	…	skyper1
10/1/2014 23:04	Skyper 1	…	skyper1
10/1/2014 23:07	Skyper 1	…	skyper1
10/1/2014 23:07	Skyper 1	…	skyper1
10/1/2014 23:07	Skyper 1	…	skyper1
10/1/2014 23:07	Skyper 1	…	skyper1
10/1/2014 23:07	Skyper 2	…	skyper2
10/1/2014 23:08	Skyper 1	…	skyper1
10/1/2014 23:09	Skyper 1	…	skyper1
10/1/2014 23:09	Skyper 1	…	skyper1
10/1/2014 23:14	Skyper 1	…	skyper1
10/2/2014 1:01	Skyper 2	…	skyper2
10/2/2014 15:43	Skyper 1	…	skyper1
10/2/2014 15:44	Skyper 1	…	skyper1
10/2/2014 16:15	Skyper 2	…	skyper2
10/2/2014 16:15	Skyper 2	…	skyper2
10/2/2014 16:15	Skyper 2	…	skyper2
10/2/2014 16:16	Skyper 2	…	skyper2
10/2/2014 16:17	Skyper 1	…	skyper1
10/2/2014 16:17	Skyper 1	…	skyper1
10/2/2014 16:17	Skyper 1	…	skyper1
10/2/2014 16:17	Skyper 1	…	skyper1
10/2/2014 16:29	Skyper 1	…	skyper1
10/2/2014 16:31	Skyper 2	…	skyper2
10/2/2014 16:32	Skyper 2	…	skyper2
10/2/2014 16:33	Skyper 1	…	skyper1
10/2/2014 16:36	Skyper 1	…	skyper1
10/2/2014 16:37	Skyper 1	…	skyper1
10/2/2014 16:37	Skyper 1	…	skyper1
10/2/2014 16:37	Skyper 2	…	skyper2
10/2/2014 16:37	Skyper 1	…	skyper1
10/2/2014 16:37	Skyper 1	…	skyper1
10/2/2014 16:38	Skyper 2	…	skyper2
10/2/2014 16:38	Skyper 2	…	skyper2
10/2/2014 16:42	Skyper 2	…	skyper2
10/2/2014 16:42	Skyper 2	…	skyper2
10/2/2014 16:43	Skyper 1	…	skyper1
10/2/2014 16:43	Skyper 2	…	skyper2
10/2/2014 16:43	Skyper 2	…	skyper2
10/2/2014 16:43	Skyper 2	…	skyper2
10/2/2014 16:44	Skyper 1	…	skyper1
10/2/2014 16:44	Skyper 2	…	skyper2
10/2/2014 16:44	Skyper 2	…	skyper2
10/2/2014 16:44	Skyper 1	…	skyper1
10/2/2014 16:45	Skyper 2	…	skyper2
10/2/2014 16:45	Skyper 2	…	skyper2
10/2/2014 16:47	Skyper 1	…	skyper1
10/2/2014 16:48	Skyper 2	…	skyper2
10/2/2014 16:48	Skyper 2	…	skyper2
10/2/2014 16:48	Skyper 2	…	skyper2
10/2/2014 16:49	Skyper 1	…	skyper1
10/2/2014 16:59	Skyper 1	…	skyper1
10/2/2014 17:16	Skyper 1	…	skyper1
10/2/2014 17:16	Skyper 1	…	skyper1
10/3/2014 2:14	Skyper 2	…	skyper2
10/3/2014 2:15	Skyper 2	…	skyper2
10/3/2014 2:15	Skyper 2	…	skyper2
10/3/2014 2:16	Skyper 2	…	skyper2
10/3/2014 2:59	Skyper 2	…	skyper2
10/3/2014 19:07	Skyper 1	…	skyper1
10/3/2014 19:07	Skyper 1	…	skyper1
10/3/2014 22:39	Skyper 2	…	skyper2
10/3/2014 22:40	Skyper 2	…	skyper2
10/3/2014 22:48	Skyper 1	…	skyper1
10/3/2014 22:49	Skyper 1	…	skyper1
10/3/2014 22:50	Skyper 1	…	skyper1
10/3/2014 22:50	Skyper 1	…	skyper1
10/3/2014 22:52	Skyper 2	…	skyper2
10/3/2014 22:52	Skyper 2	…	skyper2
10/3/2014 22:52	Skyper 1	…	skyper1
10/3/2014 22:52	Skyper 1	…	skyper1
10/3/2014 22:53	Skyper 2	…	skyper2
10/3/2014 22:53	Skyper 1	…	skyper1
10/3/2014 22:53	Skyper 1	…	skyper1
10/3/2014 22:54	Skyper 2	…	skyper2
10/3/2014 22:54	Skyper 1	…	skyper1
10/3/2014 23:10	Skyper 1	…	skyper1
10/3/2014 23:11	Skyper 1	…	skyper1
10/3/2014 23:11	Skyper 1	…	skyper1
10/3/2014 23:34	Skyper 2	…	skyper2
10/3/2014 23:34	Skyper 2	…	skyper2
10/3/2014 23:34	Skyper 2	…	skyper2
10/3/2014 23:36	Skyper 1	…	skyper1
10/3/2014 23:36	Skyper 1	…	skyper1
10/3/2014 23:38	Skyper 1	…	skyper1
10/3/2014 23:52	Skyper 2	…	skyper2
10/3/2014 23:52	Skyper 1	…	skyper1
10/3/2014 23:53	Skyper 1	…	skyper1
10/3/2014 23:54	Skyper 2	…	skyper2
10/3/2014 23:55	Skyper 1	…	skyper1
10/3/2014 23:55	Skyper 1	…	skyper1
10/3/2014 23:55	Skyper 1	…	skyper1
10/4/2014 0:14	Skyper 2	…	skyper2
10/4/2014 0:22	Skyper 1	…	skyper1
10/4/2014 0:42	Skyper 2	…	skyper2
10/4/2014 0:44	Skyper 1	…	skyper1
10/4/2014 0:45	Skyper 1	…	skyper1
10/4/2014 1:05	Skyper 2	…	skyper2
10/4/2014 1:05	Skyper 2	…	skyper2
10/4/2014 1:06	Skyper 1	…	skyper1
10/4/2014 1:14	Skyper 2	…	skyper2
10/4/2014 1:14	Skyper 1	…	skyper1
10/4/2014 1:15	Skyper 2	…	skyper2
10/4/2014 1:15	Skyper 1	…	skyper1
10/4/2014 1:15	Skyper 1	…	skyper1
10/4/2014 1:15	Skyper 1	…	skyper1
10/4/2014 1:15	Skyper 1	…	skyper1
10/4/2014 1:16	Skyper 1	…	skyper1
10/4/2014 1:16	Skyper 1	…	skyper1
10/4/2014 1:16	Skyper 1	…	skyper1
10/4/2014 1:17	Skyper 1	…	skyper1
10/4/2014 1:17	Skyper 1	…	skyper1
10/4/2014 1:17	Skyper 2	…	skyper2
10/4/2014 1:18	Skyper 1	…	skyper1
10/4/2014 1:18	Skyper 1	…	skyper1
10/4/2014 1:18	Skyper 1	…	skyper1
10/4/2014 1:20	Skyper 1	…	skyper1
10/4/2014 1:29	Skyper 1	…	skyper1
10/4/2014 1:29	Skyper 2	…	skyper2
10/4/2014 1:30	Skyper 1	…	skyper1
10/4/2014 1:32	Skyper 2	…	skyper2
10/4/2014 1:32	Skyper 2	…	skyper2
10/4/2014 1:32	Skyper 1	…	skyper1
10/4/2014 1:34	Skyper 1	…	skyper1
10/4/2014 1:34	Skyper 1	…	skyper1
10/4/2014 1:53	Skyper 2	…	skyper2
10/4/2014 1:53	Skyper 2	…	skyper2
10/4/2014 1:57	Skyper 1	…	skyper1
10/4/2014 1:57	Skyper 1	…	skyper1
10/4/2014 1:57	Skyper 1	…	skyper1
10/4/2014 1:57	Skyper 1	…	skyper1
10/4/2014 1:58	Skyper 1	…	skyper1
10/4/2014 2:03	Skyper 2	…	skyper2
10/4/2014 2:03	Skyper 2	…	skyper2
10/4/2014 2:03	Skyper 1	…	skyper1
10/4/2014 2:18	Skyper 1	…	skyper1
10/4/2014 2:18	Skyper 2	…	skyper2
10/4/2014 2:18	Skyper 1	…	skyper1
10/4/2014 2:18	Skyper 1	…	skyper1
10/4/2014 2:18	Skyper 1	…	skyper1
10/4/2014 2:19	Skyper 1	…	skyper1
10/4/2014 2:22	Skyper 2	…	skyper2
10/4/2014 2:22	Skyper 1	…	skyper1
10/4/2014 2:23	Skyper 2	…	skyper2
10/4/2014 2:23	Skyper 2	…	skyper2
10/4/2014 2:24	Skyper 2	…	skyper2
10/4/2014 2:24	Skyper 1	…	skyper1
10/4/2014 2:24	Skyper 1	…	skyper1
10/4/2014 2:25	Skyper 2	…	skyper2
10/4/2014 2:26	Skyper 2	…	skyper2
10/4/2014 2:27	Skyper 1	…	skyper1
10/4/2014 2:28	Skyper 2	…	skyper2
10/4/2014 2:28	Skyper 2	…	skyper2
10/4/2014 2:29	Skyper 2	…	skyper2
10/4/2014 2:31	Skyper 1	…	skyper1
10/4/2014 20:05	Skyper 1	…	skyper1
10/4/2014 20:05	Skyper 1	…	skyper1
10/4/2014 20:05	Skyper 1	…	skyper1
10/4/2014 20:05	Skyper 2	…	skyper2
10/4/2014 20:05	Skyper 2	…	skyper2
10/4/2014 20:05	Skyper 1	…	skyper1
10/4/2014 20:05	Skyper 1	…	skyper1
10/4/2014 20:50	Skyper 1	…	skyper1
10/4/2014 21:07	Skyper 1	…	skyper1
10/4/2014 21:07	Skyper 1	…	skyper1
10/4/2014 21:07	Skyper 1	…	skyper1
10/4/2014 21:07	Skyper 1	…	skyper1
10/4/2014 21:07	Skyper 1	…	skyper1
10/4/2014 21:08	Skyper 1	…	skyper1
10/4/2014 21:08	Skyper 1	…	skyper1
10/4/2014 21:08	Skyper 1	…	skyper1
10/5/2014 2:01	Skyper 2	…	skyper2
10/5/2014 2:01	Skyper 2	…	skyper2
10/5/2014 2:01	Skyper 1	…	skyper1
10/5/2014 2:01	Skyper 2	…	skyper2
10/5/2014 2:01	Skyper 1	…	skyper1
10/5/2014 2:02	Skyper 1	…	skyper1
10/5/2014 2:02	Skyper 1	…	skyper1
10/5/2014 2:02	Skyper 1	…	skyper1
10/5/2014 2:02	Skyper 1	…	skyper1
10/5/2014 2:03	Skyper 1	…	skyper1
10/5/2014 2:03	Skyper 2	…	skyper2
10/5/2014 2:03	Skyper 2	…	skyper2
10/5/2014 2:03	Skyper 1	…	skyper1
10/5/2014 2:03	Skyper 2	…	skyper2
10/5/2014 2:07	Skyper 2	…	skyper2
10/5/2014 2:08	Skyper 2	…	skyper2
10/5/2014 2:08	Skyper 2	…	skyper2
10/5/2014 2:08	Skyper 1	…	skyper1
10/5/2014 2:08	Skyper 1	…	skyper1
10/5/2014 2:08	Skyper 1	…	skyper1
10/5/2014 2:09	Skyper 1	…	skyper1
10/5/2014 2:09	Skyper 1	…	skyper1
10/5/2014 2:09	Skyper 1	…	skyper1
10/5/2014 2:10	Skyper 1	…	skyper1
10/5/2014 2:10	Skyper 2	…	skyper2
10/5/2014 2:10	Skyper 1	…	skyper1
10/5/2014 2:10	Skyper 2	…	skyper2
10/5/2014 2:10	Skyper 1	…	skyper1
10/5/2014 2:11	Skyper 1	…	skyper1
10/5/2014 2:11	Skyper 1	…	skyper1
10/5/2014 2:11	Skyper 2	…	skyper2
10/5/2014 2:11	Skyper 1	…	skyper1
10/5/2014 2:11	Skyper 1	…	skyper1
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:12	Skyper 1	…	skyper1
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:12	Skyper 2	…	skyper2
10/5/2014 2:13	Skyper 1	…	skyper1
10/5/2014 2:13	Skyper 2	…	skyper2
10/5/2014 2:14	Skyper 1	…	skyper1
10/5/2014 2:14	Skyper 1	…	skyper1
10/5/2014 2:14	Skyper 1	…	skyper1
10/5/2014 2:15	Skyper 1	…	skyper1
10/5/2014 2:15	Skyper 2	…	skyper2
10/5/2014 2:15	Skyper 1	…	skyper1
10/5/2014 2:15	Skyper 1	…	skyper1
10/5/2014 2:16	Skyper 1	…	skyper1
10/5/2014 2:16	Skyper 1	…	skyper1
10/5/2014 2:16	Skyper 2	…	skyper2
10/5/2014 2:16	Skyper 1	…	skyper1
10/5/2014 2:19	Skyper 1	…	skyper1
10/5/2014 2:19	Skyper 2	…	skyper2
10/5/2014 2:19	Skyper 1	…	skyper1
10/5/2014 2:20	Skyper 1	…	skyper1
10/5/2014 2:20	Skyper 1	…	skyper1
10/5/2014 2:20	Skyper 1	…	skyper1
10/5/2014 2:21	Skyper 2	…	skyper2
10/5/2014 2:21	Skyper 1	…	skyper1
10/5/2014 2:21	Skyper 1	…	skyper1
10/5/2014 2:21	Skyper 1	…	skyper1
10/5/2014 2:22	Skyper 2	…	skyper2
10/5/2014 2:22	Skyper 1	…	skyper1
10/5/2014 2:22	Skyper 1	…	skyper1
10/5/2014 2:22	Skyper 1	…	skyper1
10/5/2014 2:22	Skyper 2	…	skyper2
10/5/2014 2:22	Skyper 1	…	skyper1
10/5/2014 2:22	Skyper 2	…	skyper2
10/5/2014 2:23	Skyper 1	…	skyper1
10/5/2014 2:23	Skyper 1	…	skyper1
10/5/2014 2:23	Skyper 1	…	skyper1
10/5/2014 2:23	Skyper 1	…	skyper1
10/5/2014 2:23	Skyper 2	…	skyper2
10/5/2014 2:23	Skyper 1	…	skyper1
10/5/2014 2:24	Skyper 2	…	skyper2
10/5/2014 2:24	Skyper 2	…	skyper2
10/5/2014 2:24	Skyper 2	…	skyper2
10/5/2014 2:24	Skyper 2	…	skyper2
10/5/2014 2:24	Skyper 1	…	skyper1
10/5/2014 2:25	Skyper 1	…	skyper1
10/5/2014 2:25	Skyper 2	…	skyper2
10/5/2014 2:25	Skyper 2	…	skyper2
10/5/2014 2:25	Skyper 1	…	skyper1
10/5/2014 2:25	Skyper 2	…	skyper2
10/5/2014 2:25	Skyper 2	…	skyper2
10/5/2014 2:25	Skyper 1	…	skyper1
10/5/2014 2:25	Skyper 1	…	skyper1
10/5/2014 2:26	Skyper 1	…	skyper1
10/5/2014 2:26	Skyper 1	…	skyper1
10/5/2014 2:26	Skyper 2	…	skyper2
10/5/2014 2:26	Skyper 1	…	skyper1
10/5/2014 2:33	Skyper 1	…	skyper1
10/5/2014 2:33	Skyper 1	…	skyper1
10/5/2014 2:45	Skyper 2	…	skyper2
10/5/2014 2:45	Skyper 2	…	skyper2
10/5/2014 2:45	Skyper 1	…	skyper1
10/5/2014 2:45	Skyper 1	…	skyper1
10/5/2014 3:06	Skyper 1	…	skyper1
10/5/2014 3:06	Skyper 1	…	skyper1
10/5/2014 3:07	Skyper 1	…	skyper1
10/5/2014 3:10	Skyper 2	…	skyper2
10/5/2014 3:10	Skyper 2	…	skyper2
10/5/2014 3:11	Skyper 1	…	skyper1
